date,product_type,region,customer_segment,total_volume_tons,total_revenue,total_margin,avg_final_price,avg_competitor_price,avg_inventory,avg_weather_index,margin_rate
2025-10-05,Wheat,West,Commercial,513.0,147256.65,39039.3,287.05,294.38,1026.0,0.95,0.26511060790803
2025-10-05,Wheat,West,Cooperative,934.0,231043.58,54218.7,247.37,251.3,1183.0,1.18,0.2346687148805433
2025-10-05,Wheat,West,Exporter,775.0,192982.75,50723.75,249.01,273.62,1064.0,0.95,0.26284084976506966
2025-10-05,Wheat,West,Food Processor,632.0,149000.32,34172.24,235.76,242.31,1110.0,1.13,0.2293434000678656
2025-10-12,Canola,Midwest,Cooperative,886.0,459311.26,93233.78,518.41,569.81,897.0,1.03,0.20298605350977025
2025-10-12,Canola,Midwest,Exporter,1227.0,652432.71,151043.7,531.73,543.06,1270.0,1.13,0.23150847234498714
2025-10-12,Canola,Midwest,Food Processor,642.0,331284.84,94457.46,516.02,523.21,1196.0,0.85,0.28512460757334984
2025-10-12,Canola,Midwest,Unknown,655.0,362581.8,89944.6,553.56,563.07,1338.0,0.95,0.24806705686827085
2025-10-12,Canola,Northeast,Commercial,294.0,153400.38,44990.82,521.77,534.5,583.0,0.86,0.29329014699963585
2025-10-12,Canola,Northeast,Cooperative,465.0,236601.3,51996.3,508.82,563.35,582.0,0.99,0.21976337408120752
2025-10-12,Canola,Northeast,Exporter,565.0,288799.75,51205.95,511.15,521.12,661.0,1.11,0.1773060745378069
2025-10-12,Canola,Northeast,Food Processor,383.0,200646.04,51111.35,523.88,538.29,879.0,0.88,0.25473390852867067
2025-10-12,Canola,South,Commercial,799.0,432378.85,91709.22,541.15,615.35,1115.0,0.82,0.21210385290584868
2025-10-12,Canola,South,Cooperative,607.0,308313.51,51388.62,507.93,488.13,839.0,1.02,0.16667651054279134
2025-10-12,Canola,South,Exporter,902.0,484355.96,96351.64,536.98,564.1,1026.0,0.98,0.19892733435137247
2025-10-12,Canola,South,Food Processor,437.0,228953.04,66944.03,523.92,538.02,747.0,0.82,0.29239196823942587
2025-10-12,Canola,West,Commercial,572.0,312986.96,58727.24,547.18,571.09,741.0,1.21,0.1876347819730253
2025-10-12,Canola,West,Cooperative,418.0,221351.9,53579.24,529.55,506.47,803.0,1.07,0.2420545746388443
2025-10-12,Canola,West,Exporter,562.0,277667.34,55418.82,494.07,482.6,1080.0,1.0,0.19958710304207905
2025-10-12,Canola,West,Food Processor,308.0,144991.0,32336.92,470.75,457.58,590.0,0.98,0.22302708443972383
2025-10-12,Corn,Midwest,Commercial,1833.0,362530.74,67436.07,197.78,204.96,3034.0,1.03,0.18601476387905758
2025-10-12,Corn,Midwest,Cooperative,1798.0,377651.92,103043.38,210.04,221.18,3008.0,0.91,0.27285278994477247
2025-10-12,Corn,Midwest,Exporter,1815.0,366484.8,98264.1,201.92,210.96,3059.0,0.8,0.2681259904912837
2025-10-12,Corn,Midwest,Food Processor,1915.0,409446.15,92551.95,213.81,219.82,2641.0,1.18,0.2260418128244703
2025-10-12,Corn,Northeast,Cooperative,1147.0,252030.31,50192.72,219.73,216.71,1634.0,0.9,0.1991535065762527
2025-10-12,Corn,Northeast,Exporter,1182.0,255016.5,44998.74,215.75,217.88,1671.0,0.98,0.1764542294322132
2025-10-12,Corn,Northeast,Food Processor,693.0,132349.14,35613.27,190.98,193.05,1479.0,0.92,0.269085768143261
2025-10-12,Corn,Northeast,Unknown,1101.0,222435.03,50282.67,202.03,184.29,1760.0,1.13,0.22605553630648914
2025-10-12,Corn,South,Commercial,1560.0,318442.8,87500.4,204.13,201.04,2165.0,1.21,0.2747758781168863
2025-10-12,Corn,South,Cooperative,1484.0,327978.84,92289.96,221.01,198.98,1944.0,1.0,0.28138998235373963
2025-10-12,Corn,South,Exporter,2182.0,449055.6,103601.36,205.8,197.93,1646.0,1.26,0.23070942662779398
2025-10-12,Corn,South,Food Processor,1028.0,203389.8,58040.88,197.85,203.52,2255.0,0.97,0.28536770280515544
2025-10-12,Corn,West,Commercial,1155.0,216597.15,50739.15,187.53,187.28,1814.0,0.94,0.23425585239694982
2025-10-12,Corn,West,Cooperative,1153.0,245738.89,66401.27,213.13,216.05,1781.0,0.91,0.27021066954440953
2025-10-12,Corn,West,Exporter,1601.0,334801.12,59333.06,209.12,218.67,1974.0,1.04,0.1772188217291507
2025-10-12,Corn,West,Food Processor,858.0,173401.8,49824.06,202.1,197.63,1873.0,0.94,0.2873330034636319
2025-10-12,Soybeans,Midwest,Commercial,1487.0,691782.14,146484.37,465.22,461.42,2096.0,1.08,0.21174927991057993
2025-10-12,Soybeans,Midwest,Cooperative,1757.0,815142.58,137573.1,463.94,476.31,2266.0,1.09,0.16877182394275123
2025-10-12,Soybeans,Midwest,Exporter,1680.0,792523.2,218131.2,471.74,488.08,1968.0,0.97,0.2752363590113198
2025-10-12,Soybeans,Midwest,Food Processor,1074.0,516099.96,124755.84,480.54,480.89,1995.0,0.93,0.24172805593707078
2025-10-12,Soybeans,Northeast,Commercial,762.0,347807.28,97048.32,456.44,451.1,1054.0,1.15,0.27902900709841383
2025-10-12,Soybeans,Northeast,Cooperative,778.0,387576.26,70836.9,498.17,493.33,959.0,1.01,0.18276893429953628
2025-10-12,Soybeans,Northeast,Exporter,972.0,413090.28,79772.04,424.99,452.73,1135.0,1.0,0.19311042612767357
2025-10-12,Soybeans,Northeast,Food Processor,614.0,266838.26,63874.42,434.59,452.68,1077.0,0.88,0.23937504314411281
2025-10-12,Soybeans,South,Commercial,949.0,444834.26,74999.47,468.74,473.71,1623.0,1.03,0.1686009301531766
2025-10-12,Soybeans,South,Cooperative,1260.0,622049.4,153417.6,493.69,539.89,1459.0,0.89,0.24663250217747978
2025-10-12,Soybeans,South,Exporter,1348.0,684716.6,161005.12,507.95,504.74,1694.0,1.01,0.235141254060439
2025-10-12,Soybeans,South,Food Processor,964.0,467347.2,100651.24,484.8,515.67,1680.0,0.99,0.21536716171617162
2025-10-12,Soybeans,West,Commercial,972.0,466482.24,102827.88,479.92,497.53,1103.0,0.97,0.22043257209534925
2025-10-12,Soybeans,West,Cooperative,1002.0,438124.5,120139.8,437.25,432.07,1035.0,0.92,0.2742138364779874
2025-10-12,Soybeans,West,Exporter,955.0,454035.65,75569.15,475.43,475.2,1456.0,0.89,0.1664388027680205
2025-10-12,Soybeans,West,Food Processor,623.0,309668.38,52095.26,497.06,497.36,1346.0,0.84,0.16822918762322456
2025-10-12,Wheat,Midwest,Commercial,1060.0,265402.8,68613.8,250.38,269.81,1748.0,0.99,0.2585270389008707
2025-10-12,Wheat,Midwest,Cooperative,1101.0,280931.16,80813.4,255.16,264.54,1463.0,0.91,0.2876626430474996
2025-10-12,Wheat,Midwest,Exporter,1293.0,332701.83,77437.77,257.31,264.37,1609.0,1.0,0.23275426528312151
2025-10-12,Wheat,Midwest,Food Processor,1162.0,291650.38,57205.26,250.99,268.02,1730.0,1.07,0.19614327264034423
2025-10-12,Wheat,Northeast,Commercial,509.0,139354.02,40266.99,273.78,262.39,1242.0,1.02,0.2889546351084813
2025-10-12,Wheat,Northeast,Cooperative,685.0,162845.05,36688.6,237.73,237.5,1007.0,1.13,0.2252976065284146
2025-10-12,Wheat,Northeast,Exporter,773.0,209653.06,43102.48,271.22,284.26,743.0,1.03,0.20558955829216136
2025-10-12,Wheat,Northeast,Unknown,553.0,137840.78,33909.96,249.26,259.86,1110.0,1.06,0.2460081842253069
2025-10-12,Wheat,South,Commercial,821.0,224592.76,52790.3,273.56,281.8,1354.0,0.97,0.23504898376955696
2025-10-12,Wheat,South,Cooperative,873.0,221139.63,51550.65,253.31,253.52,1186.0,0.96,0.23311357625044413
2025-10-12,Wheat,South,Exporter,1023.0,273857.1,44500.5,267.7,261.55,1268.0,0.96,0.16249533059394847
2025-10-12,Wheat,South,Food Processor,685.0,176010.75,52703.9,256.95,260.71,1342.0,1.09,0.2994356878770189
2025-10-12,Wheat,West,Commercial,748.0,189819.96,44797.72,253.77,259.69,1167.0,1.01,0.23600110336131144
2025-10-12,Wheat,West,Cooperative,846.0,231186.42,42020.82,273.27,273.62,1197.0,1.05,0.18176162769422183
2025-10-12,Wheat,West,Food Processor,713.0,170628.03,33190.15,239.31,240.55,936.0,1.05,0.19451757135096737
2025-10-12,Wheat,West,Unknown,868.0,233604.84,62391.84,269.13,250.94,917.0,1.17,0.267082822427823
2025-10-19,Canola,Midwest,Commercial,811.0,427267.24,113953.61,526.84,567.8,992.0,0.92,0.2667033634500038
2025-10-19,Canola,Midwest,Cooperative,968.0,453091.76,86539.2,468.07,469.69,1048.0,1.04,0.19099707308735872
2025-10-19,Canola,Midwest,Exporter,870.0,443595.6,111307.8,509.88,527.23,1229.0,0.75,0.25092178551816113
2025-10-19,Canola,Midwest,Food Processor,621.0,315020.88,72526.59,507.28,517.81,1118.0,0.88,0.2302278820375335
2025-10-19,Canola,Northeast,Commercial,516.0,264186.84,40521.48,511.99,537.94,637.0,0.96,0.15338190199027324
2025-10-19,Canola,Northeast,Cooperative,450.0,219852.0,51021.0,488.56,493.86,426.0,0.97,0.23206975601768462
2025-10-19,Canola,Northeast,Exporter,572.0,295741.16,74474.4,517.03,519.86,616.0,1.03,0.25182291162988607
2025-10-19,Canola,Northeast,Food Processor,448.0,220671.36,56013.44,492.57,512.91,661.0,1.04,0.2538319426680472
2025-10-19,Canola,South,Commercial,496.0,229866.24,56861.44,463.44,492.29,893.0,0.8,0.24736751251510444
2025-10-19,Canola,South,Cooperative,581.0,316064.0,51813.58,544.0,536.33,875.0,0.95,0.16393382352941177
2025-10-19,Canola,South,Exporter,657.0,324722.25,71869.23,494.25,485.69,1082.0,0.87,0.22132524026302478
2025-10-19,Canola,South,Food Processor,434.0,224503.86,52978.38,517.29,516.37,994.0,1.03,0.23597981789711767
2025-10-19,Canola,West,Cooperative,626.0,323823.54,93975.12,517.29,527.35,893.0,1.01,0.2902047207562489
2025-10-19,Canola,West,Exporter,456.0,251666.4,45372.0,551.9,532.03,890.0,0.73,0.18028628374705563
2025-10-19,Canola,West,Food Processor,374.0,198474.32,46686.42,530.68,525.91,542.0,1.02,0.23522650184668725
2025-10-19,Canola,West,Unknown,337.0,173399.98,46930.62,514.54,521.92,773.0,0.96,0.27064951218564154
2025-10-19,Corn,Midwest,Commercial,1412.0,312150.84,70289.36,221.07,225.28,2949.0,0.77,0.22517754557380013
2025-10-19,Corn,Midwest,Cooperative,2355.0,438477.45,83461.2,186.19,187.18,2507.0,1.12,0.19034319780869002
2025-10-19,Corn,Midwest,Exporter,2519.0,490298.16,94412.12,194.64,204.76,2828.0,1.05,0.1925606247431155
2025-10-19,Corn,Midwest,Food Processor,1411.0,281282.85,73851.74,199.35,209.88,3152.0,0.92,0.26255329821921247
2025-10-19,Corn,Northeast,Commercial,948.0,214409.16,59866.2,226.17,223.37,1526.0,0.95,0.2792147499668391
2025-10-19,Corn,Northeast,Cooperative,1082.0,206716.1,51925.18,191.05,182.8,1229.0,1.04,0.2511907877518974
2025-10-19,Corn,Northeast,Exporter,1641.0,311675.13,78768.0,189.93,190.53,1376.0,1.34,0.2527246880429632
2025-10-19,Corn,Northeast,Food Processor,938.0,189691.74,50023.54,202.23,199.65,1573.0,1.07,0.26370963754141324
2025-10-19,Corn,South,Commercial,1243.0,262136.27,66773.96,210.89,216.28,2142.0,0.91,0.25472995400445736
2025-10-19,Corn,South,Cooperative,1822.0,362924.18,99954.92,199.19,194.38,1962.0,1.15,0.2754154325016316
2025-10-19,Corn,South,Exporter,2057.0,423803.71,77631.18,206.03,214.26,2075.0,1.08,0.1831772072028345
2025-10-19,Corn,South,Food Processor,1043.0,220344.18,61662.16,211.26,208.4,2268.0,0.95,0.27984474107734547
2025-10-19,Corn,West,Commercial,1144.0,230161.36,43689.36,201.19,209.83,1987.0,0.96,0.18982056762264526
2025-10-19,Corn,West,Cooperative,1382.0,313423.78,76756.28,226.79,233.12,1619.0,1.06,0.24489615944265616
2025-10-19,Corn,West,Exporter,1863.0,418783.77,95385.6,224.79,215.37,1679.0,1.17,0.2277681391520975
2025-10-19,Corn,West,Food Processor,851.0,179178.05,43077.62,210.55,228.11,1806.0,0.79,0.24041795298028976
2025-10-19,Soybeans,Midwest,Cooperative,1113.0,555119.88,106558.62,498.76,477.44,2374.0,0.76,0.1919560510064961
2025-10-19,Soybeans,Midwest,Exporter,2126.0,1076670.18,194741.6,506.43,582.51,2185.0,1.09,0.18087396086329802
2025-10-19,Soybeans,Midwest,Food Processor,1198.0,576178.1,172308.34,480.95,535.38,2254.0,0.91,0.29905395571265203
2025-10-19,Soybeans,Midwest,Unknown,1516.0,727255.52,196594.88,479.72,493.78,2133.0,1.06,0.27032435587425996
2025-10-19,Soybeans,Northeast,Commercial,891.0,434219.94,70923.6,487.34,536.65,1080.0,1.03,0.16333565888291543
2025-10-19,Soybeans,Northeast,Cooperative,1096.0,507031.52,80479.28,462.62,521.07,1313.0,1.03,0.15872638450564178
2025-10-19,Soybeans,Northeast,Exporter,847.0,392643.79,76704.32,463.57,462.13,1089.0,1.07,0.1953534525530125
2025-10-19,Soybeans,Northeast,Food Processor,797.0,391741.44,88076.47,491.52,501.07,1210.0,1.08,0.22483317057291666
2025-10-19,Soybeans,South,Commercial,1073.0,504503.14,173707.97,470.18,450.44,1799.0,1.1,0.34431494321323747
2025-10-19,Soybeans,South,Cooperative,1229.0,614463.13,150343.57,499.97,494.78,1342.0,0.91,0.24467468048082885
2025-10-19,Soybeans,South,Exporter,1054.0,446653.58,131718.38,423.77,463.96,1731.0,0.73,0.29490053566793306
2025-10-19,Soybeans,South,Food Processor,1120.0,557748.8,144995.2,497.99,479.88,1401.0,1.17,0.2599650595393482
2025-10-19,Soybeans,West,Commercial,888.0,446504.16,121194.24,502.82,534.9,1330.0,1.0,0.2714291396523607
2025-10-19,Soybeans,West,Cooperative,1294.0,596029.34,157971.52,460.61,497.18,1140.0,1.12,0.2650398384750657
2025-10-19,Soybeans,West,Exporter,1122.0,512877.42,84767.1,457.11,471.64,1315.0,0.95,0.16527750432062305
2025-10-19,Soybeans,West,Food Processor,1067.0,517751.08,84591.76,485.24,544.51,1269.0,1.21,0.16338306817245074
2025-10-19,Wheat,Midwest,Commercial,1119.0,298940.85,89173.11,267.15,252.79,1583.0,0.98,0.2982968369829684
2025-10-19,Wheat,Midwest,Cooperative,1279.0,328933.22,81395.56,257.18,272.59,1627.0,1.03,0.24745314565673848
2025-10-19,Wheat,Midwest,Exporter,1136.0,278853.92,46507.84,245.47,251.75,1461.0,0.9,0.1667820914979427
2025-10-19,Wheat,Midwest,Food Processor,943.0,227329.01,60719.77,241.07,259.32,1669.0,1.2,0.26710084207906415
2025-10-19,Wheat,Northeast,Commercial,508.0,129011.68,22169.12,253.96,260.83,924.0,0.92,0.17183808473775397
2025-10-19,Wheat,Northeast,Cooperative,549.0,147691.98,26505.72,269.02,275.66,1223.0,0.85,0.17946621069065496
2025-10-19,Wheat,Northeast,Exporter,808.0,201692.96,50815.12,249.62,246.63,842.0,0.92,0.2519429532889993
2025-10-19,Wheat,Northeast,Food Processor,717.0,174869.13,40467.48,243.89,278.76,830.0,1.13,0.2314158022059125
2025-10-19,Wheat,South,Commercial,899.0,233389.39,55648.1,259.61,264.68,1010.0,1.07,0.23843457493933207
2025-10-19,Wheat,South,Cooperative,1032.0,308918.88,85449.6,299.34,299.42,1495.0,1.08,0.27660853878532776
2025-10-19,Wheat,South,Exporter,1122.0,307327.02,91319.58,273.91,271.33,1249.0,1.05,0.2971413968091709
2025-10-19,Wheat,South,Food Processor,602.0,155629.04,33874.54,258.52,276.91,1439.0,0.97,0.21766207643509206
2025-10-19,Wheat,West,Commercial,460.0,260321.54,176624.54,565.9164000000001,239.14,831.0,0.91,0.6784860753359095
2025-10-19,Wheat,West,Cooperative,862.0,229447.16,40901.9,266.18,270.42,1079.0,0.99,0.17826282966413706
2025-10-19,Wheat,West,Exporter,1070.0,252487.9,53906.6,235.97,240.28,871.0,1.23,0.21350171631987117
2025-10-19,Wheat,West,Food Processor,664.0,173350.48,36247.76,261.07,264.66,862.0,1.08,0.2091010073926533
2025-10-26,Canola,Midwest,Commercial,969.0,529219.35,119710.26,546.15,559.45,1433.0,1.26,0.22620159296896458
2025-10-26,Canola,Midwest,Cooperative,1053.0,541568.43,123232.59,514.31,525.8,910.0,1.13,0.22754758803056518
2025-10-26,Canola,Midwest,Exporter,1075.0,562504.5,137503.25,523.26,485.1,1319.0,1.06,0.24444826663608912
2025-10-26,Canola,Midwest,Food Processor,1002.0,496661.34,89218.08,495.67,545.15,1192.0,1.35,0.17963564468295437
2025-10-26,Canola,Northeast,Commercial,322.0,163437.54,44078.58,507.57,501.57,738.0,0.95,0.2696967905904604
2025-10-26,Canola,Northeast,Cooperative,539.0,305028.94,57972.9,565.9164000000001,587.54,597.0,1.14,0.19005704835744439
2025-10-26,Canola,Northeast,Exporter,309.0,134109.09,30451.95,434.01,393.37,655.0,0.87,0.22706850072578974
2025-10-26,Canola,Northeast,Food Processor,341.0,163649.31,26690.07,479.91,514.63,855.0,0.85,0.1630930799524911
2025-10-26,Canola,South,Commercial,665.0,338365.3,92827.35,508.82,525.13,1105.0,1.03,0.2743406312644944
2025-10-26,Canola,South,Cooperative,719.0,353000.24,100940.41,490.96,479.02,799.0,1.0,0.28594997555809026
2025-10-26,Canola,South,Exporter,988.0,502368.36,136709.56,508.47,556.48,955.0,1.11,0.2721301158377092
2025-10-26,Canola,South,Food Processor,477.0,234803.25,46974.96,492.25,519.53,1066.0,0.93,0.20006094464195023
2025-10-26,Canola,West,Commercial,333.0,171305.19,26992.98,514.43,509.0,355.0,0.79,0.15757245883793713
2025-10-26,Canola,West,Cooperative,679.0,313344.92,73454.22,461.48,476.29,1342.0,0.98,0.23441969316113376
2025-10-26,Canola,West,Exporter,493.0,245494.28,62778.62,497.96,474.76,719.0,0.88,0.2557233512731946
2025-10-26,Canola,West,Food Processor,417.0,222657.15,46883.31,533.95,546.04,770.0,0.93,0.21056278677778817
2025-10-26,Corn,Midwest,Commercial,1576.0,302119.2,82156.88,191.7,185.7,2997.0,0.91,0.27193531559728745
2025-10-26,Corn,Midwest,Cooperative,2295.0,456177.15,101737.35,198.77,195.05,2830.0,1.18,0.22302158273381295
2025-10-26,Corn,Midwest,Exporter,2105.0,437903.15,69275.55,208.03,210.0,3016.0,0.91,0.15819833677834927
2025-10-26,Corn,Midwest,Food Processor,1446.0,288766.2,74396.7,199.7,193.56,2927.0,0.96,0.257636454682023
2025-10-26,Corn,Northeast,Commercial,1323.0,293467.86,75953.43,221.82,220.66,1351.0,1.24,0.25881345234875125
2025-10-26,Corn,Northeast,Cooperative,972.0,196295.4,38802.24,201.95,202.24,1880.0,1.02,0.19767269126021292
2025-10-26,Corn,Northeast,Exporter,999.0,208950.84,42787.17,209.16,213.96,1757.0,0.76,0.20477146681965958
2025-10-26,Corn,Northeast,Food Processor,740.0,133570.0,21859.6,180.5,186.13,1730.0,0.91,0.16365650969529086
2025-10-26,Corn,South,Commercial,1268.0,278047.04,73467.92,219.28,219.97,1998.0,0.95,0.2642283838015323
2025-10-26,Corn,South,Cooperative,1646.0,346861.58,76604.84,210.73,221.72,1900.0,1.02,0.22085132634176433
2025-10-26,Corn,South,Exporter,1712.0,379841.44,90085.44,221.87,219.51,2008.0,0.99,0.23716590796412315
2025-10-26,Corn,South,Food Processor,1302.0,268290.12,74695.74,206.06,218.15,2300.0,1.1,0.27841405415898285
2025-10-26,Corn,West,Commercial,1052.0,208706.28,54840.76,198.39,223.4,1943.0,0.91,0.26276526034578357
2025-10-26,Corn,West,Cooperative,1257.0,229653.9,40764.51,182.7,177.72,1754.0,0.89,0.177504105090312
2025-10-26,Corn,West,Exporter,1512.0,289910.88,48444.48,191.74,198.64,1792.0,1.0,0.16710128298737875
2025-10-26,Corn,West,Food Processor,782.0,168716.5,36879.12,215.75,208.6,1848.0,0.78,0.21858632676709155
2025-10-26,Soybeans,Midwest,Commercial,1489.0,694022.9,137628.27,466.1,470.75,2190.0,1.08,0.1983050847457627
2025-10-26,Soybeans,Midwest,Cooperative,1511.0,692294.87,128027.03,458.17,474.14,1968.0,0.95,0.18493135735643976
2025-10-26,Soybeans,Midwest,Exporter,2083.0,1000506.56,295244.42,480.32,506.18,2012.0,1.1,0.2950949367088607
2025-10-26,Soybeans,Midwest,Food Processor,1106.0,461965.14,115388.98,417.69,424.65,2380.0,0.92,0.24977854389619095
2025-10-26,Soybeans,Northeast,Commercial,834.0,368527.92,88846.02,441.88,458.28,1379.0,1.04,0.2410835520955916
2025-10-26,Soybeans,Northeast,Cooperative,778.0,360128.42,92636.46,462.89,454.11,1500.0,0.94,0.2572317397221802
2025-10-26,Soybeans,Northeast,Exporter,867.0,412093.77,85538.22,475.31,453.56,1262.0,1.03,0.207569796553828
2025-10-26,Soybeans,Northeast,Food Processor,728.0,337726.48,73447.92,463.91,524.37,1236.0,0.94,0.21747752796878705
2025-10-26,Soybeans,South,Commercial,1014.0,495916.98,92922.96,489.07,508.04,1827.0,0.97,0.18737604023963852
2025-10-26,Soybeans,South,Cooperative,878.0,355063.2,63128.2,404.4,430.41,1580.0,0.65,0.1777942631058358
2025-10-26,Soybeans,South,Exporter,1376.0,553716.16,96966.72,402.41,421.13,1758.0,0.98,0.17511990258691384
2025-10-26,Soybeans,South,Food Processor,725.0,308444.0,52229.0,425.44,436.21,1341.0,0.87,0.16933057540428734
2025-10-26,Soybeans,West,Commercial,754.0,388762.4,63743.16,515.6,524.77,1168.0,1.05,0.16396431342125678
2025-10-26,Soybeans,West,Cooperative,981.0,484260.84,80971.74,493.64,513.57,1358.0,1.02,0.16720687140426221
2025-10-26,Soybeans,West,Exporter,1139.0,557267.14,165610.6,489.26,485.63,1467.0,1.07,0.2971835016146834
2025-10-26,Soybeans,West,Food Processor,882.0,425547.36,77166.18,482.48,478.62,1236.0,1.22,0.18133394130326644
2025-10-26,Wheat,Midwest,Commercial,1040.0,252491.2,54152.8,242.78,248.01,1725.0,0.94,0.21447400939121838
2025-10-26,Wheat,Midwest,Cooperative,1230.0,319271.1,74132.1,259.57,271.79,1649.0,1.0,0.23219170166043845
2025-10-26,Wheat,Midwest,Exporter,1278.0,282706.38,61637.94,221.21,232.73,1664.0,0.89,0.21802811807784458
2025-10-26,Wheat,Midwest,Food Processor,743.0,183015.76,40627.24,246.32,251.52,1681.0,0.82,0.2219876583306268
2025-10-26,Wheat,Northeast,Commercial,469.0,129673.81,31502.73,276.49,263.09,1100.0,0.87,0.2429382617816196
2025-10-26,Wheat,Northeast,Cooperative,692.0,168723.44,31250.72,243.82,258.96,1006.0,1.1,0.18521860388811417
2025-10-26,Wheat,Northeast,Exporter,569.0,145686.76,35414.56,256.04,260.94,1018.0,0.8,0.2430870176534916
2025-10-26,Wheat,Northeast,Food Processor,468.0,113466.6,27153.36,242.45,250.09,747.0,0.93,0.2393070736234275
2025-10-26,Wheat,South,Commercial,895.0,230077.65,67706.75,257.07,273.01,1074.0,1.04,0.29427782316100676
2025-10-26,Wheat,South,Cooperative,690.0,173769.6,41020.5,251.84,244.59,1216.0,0.87,0.2360625794155019
2025-10-26,Wheat,South,Exporter,1243.0,337648.52,80260.51,271.64,267.39,1027.0,1.2,0.23770431453394195
2025-10-26,Wheat,South,Food Processor,701.0,178874.17,34874.75,255.17,264.44,1351.0,1.05,0.19496806050868049
